,TRTALONE,year
212327,680,2020
212328,150,2020
212329,0,2020
212330,11,2020
212331,300,2020
212332,0,2020
212333,600,2020
212334,85,2020
212335,280,2020
212336,143,2020
212337,288,2020
212338,150,2020
212339,40,2020
212340,250,2020
212341,15,2020
212342,300,2020
212343,50,2020
212344,585,2020
212345,353,2020
212346,65,2020
212347,420,2020
212348,930,2020
212349,410,2020
212350,320,2020
212351,180,2020
212352,870,2020
212353,0,2020
212354,385,2020
212355,850,2020
212356,45,2020
212357,835,2020
212358,303,2020
212359,480,2020
212360,637,2020
212361,195,2020
212362,265,2020
212363,645,2020
212364,390,2020
212365,810,2020
212366,290,2020
212367,240,2020
212368,282,2020
212369,400,2020
212370,705,2020
212371,155,2020
212372,270,2020
212373,412,2020
212374,55,2020
212375,150,2020
212376,32,2020
212377,424,2020
212378,15,2020
212379,960,2020
212380,497,2020
212381,95,2020
212382,320,2020
212383,245,2020
212384,760,2020
212385,240,2020
212386,425,2020
212387,147,2020
212388,725,2020
212389,97,2020
212390,990,2020
212391,225,2020
212392,195,2020
212393,155,2020
212394,705,2020
212395,780,2020
212396,455,2020
212397,230,2020
212398,193,2020
212399,330,2020
212400,380,2020
212401,360,2020
212402,92,2020
212403,50,2020
212404,180,2020
212405,106,2020
212406,80,2020
212407,298,2020
212408,120,2020
212409,280,2020
212410,665,2020
212411,745,2020
212412,1102,2020
212413,550,2020
212414,380,2020
212415,90,2020
212416,597,2020
212417,960,2020
212418,260,2020
212419,330,2020
212420,350,2020
212421,550,2020
212422,180,2020
212423,705,2020
212424,0,2020
212425,30,2020
212426,40,2020
212427,660,2020
212428,290,2020
212429,550,2020
212430,340,2020
212431,790,2020
212432,665,2020
212433,915,2020
212434,60,2020
212435,270,2020
212436,0,2020
212437,885,2020
212438,240,2020
212439,90,2020
212440,30,2020
212441,50,2020
212442,690,2020
212443,140,2020
212444,370,2020
212445,490,2020
212446,55,2020
212447,730,2020
212448,0,2020
212449,618,2020
212450,210,2020
212451,5,2020
212452,426,2020
212453,120,2020
212454,80,2020
212455,513,2020
212456,185,2020
212457,140,2020
212458,10,2020
212459,90,2020
212460,332,2020
212461,250,2020
212462,120,2020
212463,95,2020
212464,960,2020
212465,0,2020
212466,550,2020
212467,374,2020
212468,212,2020
212469,722,2020
212470,156,2020
212471,35,2020
212472,220,2020
212473,170,2020
212474,350,2020
212475,595,2020
212476,689,2020
212477,538,2020
212478,705,2020
212479,845,2020
212480,677,2020
212481,795,2020
212482,390,2020
212483,15,2020
212484,810,2020
212485,173,2020
212486,390,2020
212487,50,2020
212488,270,2020
212489,40,2020
212490,459,2020
212491,0,2020
212492,0,2020
212493,10,2020
212494,432,2020
212495,101,2020
212496,44,2020
212497,160,2020
212498,180,2020
212499,56,2020
212500,0,2020
212501,630,2020
212502,810,2020
212503,121,2020
212504,216,2020
212505,125,2020
212506,600,2020
212507,615,2020
212508,771,2020
212509,720,2020
212510,439,2020
212511,677,2020
212512,85,2020
212513,1015,2020
212514,880,2020
212515,320,2020
212516,145,2020
212517,810,2020
212518,100,2020
212519,101,2020
212520,240,2020
212521,240,2020
212522,150,2020
212523,270,2020
212524,815,2020
212525,315,2020
212526,750,2020
212527,780,2020
212528,150,2020
212529,278,2020
212530,225,2020
212531,139,2020
212532,65,2020
212533,545,2020
212534,30,2020
212535,495,2020
212536,170,2020
212537,649,2020
212538,0,2020
212539,60,2020
212540,0,2020
212541,320,2020
212542,706,2020
212543,730,2020
212544,25,2020
212545,380,2020
212546,210,2020
212547,381,2020
212548,193,2020
212549,330,2020
212550,97,2020
212551,120,2020
212552,415,2020
212553,885,2020
212554,210,2020
212555,265,2020
212556,125,2020
212557,390,2020
212558,294,2020
212559,140,2020
212560,0,2020
212561,0,2020
212562,115,2020
212563,105,2020
212564,350,2020
212565,1200,2020
212566,265,2020
212567,122,2020
212568,225,2020
212569,0,2020
212570,405,2020
212571,118,2020
212572,970,2020
212573,440,2020
212574,482,2020
212575,0,2020
212576,390,2020
212577,50,2020
212578,895,2020
212579,855,2020
212580,380,2020
212581,398,2020
212582,455,2020
212583,270,2020
212584,750,2020
212585,390,2020
212586,330,2020
212587,425,2020
212588,690,2020
212589,133,2020
212590,80,2020
212591,720,2020
212592,540,2020
212593,585,2020
212594,480,2020
212595,945,2020
212596,502,2020
212597,165,2020
212598,60,2020
212599,695,2020
212600,485,2020
212601,35,2020
212602,0,2020
212603,45,2020
212604,25,2020
212605,230,2020
212606,20,2020
212607,465,2020
212608,750,2020
212609,0,2020
212610,80,2020
212611,5,2020
212612,60,2020
212613,155,2020
212614,131,2020
212615,487,2020
212616,380,2020
212617,810,2020
212618,570,2020
212619,75,2020
212620,15,2020
212621,108,2020
212622,90,2020
212623,720,2020
212624,20,2020
212625,101,2020
212626,660,2020
212627,150,2020
212628,70,2020
212629,0,2020
212630,600,2020
212631,315,2020
212632,415,2020
212633,52,2020
212634,820,2020
212635,790,2020
212636,465,2020
212637,515,2020
212638,155,2020
212639,840,2020
212640,560,2020
212641,0,2020
212642,285,2020
212643,55,2020
212644,930,2020
212645,330,2020
212646,45,2020
212647,250,2020
212648,155,2020
212649,120,2020
212650,210,2020
212651,395,2020
212652,137,2020
212653,260,2020
212654,304,2020
212655,345,2020
212656,175,2020
212657,945,2020
212658,271,2020
212659,0,2020
212660,175,2020
212661,324,2020
212662,507,2020
212663,158,2020
212664,810,2020
212665,372,2020
212666,215,2020
212667,100,2020
212668,530,2020
212669,635,2020
212670,230,2020
212671,27,2020
212672,450,2020
212673,360,2020
212674,353,2020
212675,720,2020
212676,365,2020
212677,0,2020
212678,555,2020
212679,255,2020
212680,5,2020
212681,67,2020
212682,314,2020
212683,363,2020
212684,900,2020
212685,440,2020
212686,0,2020
212687,10,2020
212688,615,2020
212689,15,2020
212690,210,2020
212691,395,2020
212692,245,2020
212693,560,2020
212694,130,2020
212695,50,2020
212696,58,2020
212697,905,2020
212698,410,2020
212699,135,2020
212700,470,2020
212701,1200,2020
212702,360,2020
212703,45,2020
212704,660,2020
212705,390,2020
212706,295,2020
212707,810,2020
212708,810,2020
212709,60,2020
212710,0,2020
212711,0,2020
212712,260,2020
212713,300,2020
212714,310,2020
212715,55,2020
212716,630,2020
212717,660,2020
212718,865,2020
212719,780,2020
212720,480,2020
212721,240,2020
212722,480,2020
212723,0,2020
212724,810,2020
212725,0,2020
212726,360,2020
212727,690,2020
212728,300,2020
212729,540,2020
212730,540,2020
212731,690,2020
212732,540,2020
212733,32,2020
212734,549,2020
212735,805,2020
212736,600,2020
212737,346,2020
212738,260,2020
212739,31,2020
212740,315,2020
212741,720,2020
212742,450,2020
212743,625,2020
212744,780,2020
212745,60,2020
212746,925,2020
212747,840,2020
212748,0,2020
212749,40,2020
212750,150,2020
212751,40,2020
212752,0,2020
212753,449,2020
212754,180,2020
212755,225,2020
212756,350,2020
212757,820,2020
212758,495,2020
212759,715,2020
212760,130,2020
212761,80,2020
212762,60,2020
212763,121,2020
212764,710,2020
212765,0,2020
212766,960,2020
212767,615,2020
212768,60,2020
212769,170,2020
212770,360,2020
212771,90,2020
212772,195,2020
212773,570,2020
212774,160,2020
212775,30,2020
212776,920,2020
212777,0,2020
212778,215,2020
212779,482,2020
212780,10,2020
212781,580,2020
212782,720,2020
212783,710,2020
212784,990,2020
212785,125,2020
212786,840,2020
212787,210,2020
212788,820,2020
212789,995,2020
212790,375,2020
212791,90,2020
212792,47,2020
212793,150,2020
212794,270,2020
212795,375,2020
212796,155,2020
212797,150,2020
212798,45,2020
212799,40,2020
212800,0,2020
212801,340,2020
212802,202,2020
212803,110,2020
212804,795,2020
212805,263,2020
212806,675,2020
212807,330,2020
212808,65,2020
212809,55,2020
212810,930,2020
212811,765,2020
212812,15,2020
212813,315,2020
212814,356,2020
212815,0,2020
212816,144,2020
212817,600,2020
212818,97,2020
212819,150,2020
212820,250,2020
212821,360,2020
212822,510,2020
212823,210,2020
212824,30,2020
212825,0,2020
212826,61,2020
212827,330,2020
212828,930,2020
212829,150,2020
212830,1110,2020
212831,60,2020
212832,300,2020
212833,540,2020
212834,790,2020
212835,755,2020
212836,170,2020
212837,1005,2020
212838,210,2020
212839,100,2020
212840,665,2020
212841,575,2020
212842,520,2020
212843,705,2020
212844,0,2020
212845,200,2020
212846,775,2020
212847,290,2020
212848,900,2020
212849,195,2020
212850,425,2020
212851,121,2020
212852,60,2020
212853,50,2020
212854,15,2020
212855,60,2020
212856,600,2020
212857,70,2020
212858,36,2020
212859,600,2020
212860,132,2020
212861,175,2020
212862,655,2020
212863,65,2020
212864,630,2020
212865,765,2020
212866,780,2020
212867,885,2020
212868,630,2020
212869,630,2020
212870,168,2020
212871,115,2020
212872,239,2020
212873,870,2020
212874,430,2020
212875,225,2020
212876,185,2020
212877,280,2020
212878,190,2020
212879,182,2020
212880,585,2020
212881,110,2020
212882,495,2020
212883,1020,2020
212884,610,2020
212885,175,2020
212886,545,2020
212887,1020,2020
212888,1165,2020
212889,430,2020
212890,928,2020
212891,150,2020
212892,0,2020
212893,606,2020
212894,240,2020
212895,0,2020
212896,493,2020
212897,80,2020
212898,745,2020
212899,30,2020
212900,45,2020
212901,600,2020
212902,30,2020
212903,0,2020
212904,480,2020
212905,624,2020
212906,900,2020
212907,825,2020
212908,150,2020
212909,620,2020
212910,761,2020
212911,60,2020
212912,810,2020
212913,210,2020
212914,5,2020
212915,20,2020
212916,553,2020
212917,600,2020
212918,1078,2020
212919,303,2020
212920,383,2020
212921,732,2020
212922,80,2020
212923,575,2020
212924,156,2020
212925,355,2020
212926,240,2020
212927,510,2020
212928,85,2020
212929,825,2020
212930,160,2020
212931,660,2020
212932,1020,2020
212933,70,2020
212934,25,2020
212935,180,2020
212936,252,2020
212937,60,2020
212938,120,2020
212939,300,2020
212940,198,2020
212941,495,2020
212942,230,2020
212943,1034,2020
212944,810,2020
212945,317,2020
212946,134,2020
212947,50,2020
212948,210,2020
212949,120,2020
212950,900,2020
212951,721,2020
212952,1037,2020
212953,660,2020
212954,780,2020
212955,80,2020
212956,281,2020
212957,230,2020
212958,340,2020
212959,840,2020
212960,640,2020
212961,55,2020
212962,329,2020
212963,46,2020
212964,851,2020
212965,615,2020
212966,660,2020
212967,900,2020
212968,196,2020
212969,0,2020
212970,420,2020
212971,750,2020
212972,81,2020
212973,630,2020
212974,0,2020
212975,180,2020
212976,762,2020
212977,840,2020
212978,480,2020
212979,0,2020
212980,864,2020
212981,40,2020
212982,135,2020
212983,175,2020
212984,287,2020
212985,345,2020
212986,950,2020
212987,780,2020
212988,365,2020
212989,270,2020
212990,70,2020
212991,660,2020
212992,0,2020
212993,285,2020
212994,40,2020
212995,272,2020
212996,650,2020
212997,720,2020
212998,580,2020
212999,150,2020
213000,575,2020
213001,325,2020
213002,60,2020
213003,280,2020
213004,660,2020
213005,511,2020
213006,548,2020
213007,200,2020
213008,180,2020
213009,675,2020
213010,445,2020
213011,480,2020
213012,300,2020
213013,55,2020
213014,660,2020
213015,500,2020
213016,750,2020
213017,210,2020
213018,170,2020
213019,25,2020
213020,360,2020
213021,595,2020
213022,660,2020
213023,340,2020
213024,210,2020
213025,1020,2020
213026,70,2020
213027,23,2020
213028,735,2020
213029,111,2020
213030,405,2020
213031,210,2020
213032,795,2020
213033,510,2020
213034,180,2020
213035,0,2020
213036,122,2020
213037,0,2020
213038,1140,2020
213039,0,2020
213040,195,2020
213041,515,2020
213042,1070,2020
213043,390,2020
213044,30,2020
213045,229,2020
213046,945,2020
213047,630,2020
213048,25,2020
213049,885,2020
213050,490,2020
213051,990,2020
213052,345,2020
213053,812,2020
213054,0,2020
213055,690,2020
213056,491,2020
213057,420,2020
213058,135,2020
213059,220,2020
213060,160,2020
213061,485,2020
213062,237,2020
213063,20,2020
213064,520,2020
213065,710,2020
213066,205,2020
213067,101,2020
213068,15,2020
213069,926,2020
213070,245,2020
213071,240,2020
213072,760,2020
213073,810,2020
213074,245,2020
213075,935,2020
213076,285,2020
213077,960,2020
213078,120,2020
213079,780,2020
213080,245,2020
213081,0,2020
213082,1050,2020
213083,150,2020
213084,198,2020
213085,420,2020
213086,900,2020
213087,440,2020
213088,99,2020
213089,209,2020
213090,810,2020
213091,150,2020
213092,570,2020
213093,264,2020
213094,345,2020
213095,205,2020
213096,660,2020
213097,870,2020
213098,900,2020
213099,650,2020
213100,475,2020
213101,765,2020
213102,60,2020
213103,120,2020
213104,30,2020
213105,30,2020
213106,545,2020
213107,900,2020
213108,160,2020
213109,795,2020
213110,858,2020
213111,415,2020
213112,960,2020
213113,480,2020
213114,934,2020
213115,60,2020
213116,280,2020
213117,880,2020
213118,915,2020
213119,120,2020
213120,0,2020
213121,700,2020
213122,105,2020
213123,960,2020
213124,162,2020
213125,351,2020
213126,235,2020
213127,360,2020
213128,270,2020
213129,0,2020
213130,72,2020
213131,945,2020
213132,150,2020
213133,840,2020
213134,675,2020
213135,676,2020
213136,860,2020
213137,100,2020
213138,315,2020
213139,810,2020
213140,975,2020
213141,840,2020
213142,344,2020
213143,180,2020
213144,480,2020
213145,15,2020
213146,610,2020
213147,870,2020
213148,840,2020
213149,150,2020
213150,335,2020
213151,660,2020
213152,85,2020
213153,765,2020
213154,297,2020
213155,1110,2020
213156,960,2020
213157,0,2020
213158,810,2020
213159,840,2020
213160,880,2020
213161,710,2020
213162,615,2020
213163,180,2020
213164,70,2020
213165,0,2020
213166,155,2020
213167,15,2020
213168,90,2020
213169,110,2020
213170,720,2020
213171,180,2020
213172,770,2020
213173,990,2020
213174,660,2020
213175,235,2020
213176,97,2020
213177,75,2020
213178,365,2020
213179,500,2020
213180,330,2020
213181,590,2020
213182,720,2020
213183,740,2020
213184,165,2020
213185,1000,2020
213186,675,2020
213187,78,2020
213188,135,2020
213189,960,2020
213190,315,2020
213191,30,2020
213192,105,2020
213193,780,2020
213194,75,2020
213195,325,2020
213196,235,2020
213197,480,2020
213198,0,2020
213199,0,2020
213200,130,2020
213201,960,2020
213202,0,2020
213203,15,2020
213204,485,2020
213205,60,2020
213206,0,2020
213207,480,2020
213208,95,2020
213209,1065,2020
213210,1089,2020
213211,426,2020
213212,615,2020
213213,149,2020
213214,15,2020
213215,660,2020
213216,750,2020
213217,377,2020
213218,120,2020
213219,240,2020
213220,600,2020
213221,720,2020
213222,230,2020
213223,0,2020
213224,328,2020
213225,140,2020
213226,285,2020
213227,15,2020
213228,30,2020
213229,1170,2020
213230,120,2020
213231,137,2020
213232,315,2020
213233,535,2020
213234,574,2020
213235,500,2020
213236,140,2020
213237,1080,2020
213238,90,2020
213239,0,2020
213240,0,2020
213241,160,2020
213242,165,2020
213243,90,2020
213244,565,2020
213245,840,2020
213246,737,2020
213247,790,2020
213248,215,2020
213249,165,2020
213250,480,2020
213251,176,2020
213252,860,2020
213253,210,2020
213254,157,2020
213255,180,2020
213256,480,2020
213257,60,2020
213258,180,2020
213259,925,2020
213260,930,2020
213261,435,2020
213262,280,2020
213263,499,2020
213264,115,2020
213265,810,2020
213266,165,2020
213267,0,2020
213268,97,2020
213269,372,2020
213270,80,2020
213271,95,2020
213272,690,2020
213273,600,2020
213274,45,2020
213275,425,2020
213276,180,2020
213277,10,2020
213278,220,2020
213279,1080,2020
213280,1,2020
213281,0,2020
213282,210,2020
213283,179,2020
213284,400,2020
213285,0,2020
213286,150,2020
213287,890,2020
213288,230,2020
213289,579,2020
213290,273,2020
213291,330,2020
213292,202,2020
213293,580,2020
213294,735,2020
213295,0,2020
213296,787,2020
213297,810,2020
213298,305,2020
213299,280,2020
213300,30,2020
213301,835,2020
213302,90,2020
213303,70,2020
213304,578,2020
213305,80,2020
213306,330,2020
213307,210,2020
213308,760,2020
213309,0,2020
213310,150,2020
213311,80,2020
213312,360,2020
213313,690,2020
213314,975,2020
213315,71,2020
213316,0,2020
213317,225,2020
213318,240,2020
213319,365,2020
213320,178,2020
213321,240,2020
213322,875,2020
213323,0,2020
213324,235,2020
213325,390,2020
213326,420,2020
213327,310,2020
213328,525,2020
213329,210,2020
213330,840,2020
213331,108,2020
213332,450,2020
213333,105,2020
213334,40,2020
213335,750,2020
213336,492,2020
213337,435,2020
213338,540,2020
213339,300,2020
213340,810,2020
213341,125,2020
213342,195,2020
213343,20,2020
213344,340,2020
213345,720,2020
213346,0,2020
213347,705,2020
213348,840,2020
213349,631,2020
213350,0,2020
213351,0,2020
213352,80,2020
213353,110,2020
213354,60,2020
213355,870,2020
213356,30,2020
213357,20,2020
213358,750,2020
213359,280,2020
213360,360,2020
213361,135,2020
213362,130,2020
213363,610,2020
213364,630,2020
213365,770,2020
213366,270,2020
213367,370,2020
213368,100,2020
213369,90,2020
213370,280,2020
213371,90,2020
213372,140,2020
213373,65,2020
213374,150,2020
213375,509,2020
213376,570,2020
213377,30,2020
213378,360,2020
213379,420,2020
213380,0,2020
213381,900,2020
213382,210,2020
213383,440,2020
213384,860,2020
213385,10,2020
213386,70,2020
213387,316,2020
213388,0,2020
213389,165,2020
213390,30,2020
213391,155,2020
213392,750,2020
213393,120,2020
213394,30,2020
213395,90,2020
213396,702,2020
213397,0,2020
213398,175,2020
213399,194,2020
213400,313,2020
213401,160,2020
213402,760,2020
213403,180,2020
213404,20,2020
213405,30,2020
213406,60,2020
213407,565,2020
213408,780,2020
213409,390,2020
213410,315,2020
213411,180,2020
213412,0,2020
213413,325,2020
213414,155,2020
213415,150,2020
213416,240,2020
213417,40,2020
213418,135,2020
213419,266,2020
213420,60,2020
213421,60,2020
213422,840,2020
213423,150,2020
213424,270,2020
213425,140,2020
213426,790,2020
213427,805,2020
213428,65,2020
213429,740,2020
213430,0,2020
213431,240,2020
213432,780,2020
213433,345,2020
213434,615,2020
213435,760,2020
213436,105,2020
213437,395,2020
213438,250,2020
213439,120,2020
213440,70,2020
213441,960,2020
213442,475,2020
213443,132,2020
213444,204,2020
213445,0,2020
213446,60,2020
213447,740,2020
213448,752,2020
